Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome
35.0,0,1,10.0,2,2,2,4.0,0,3.0,0,2.0,0,2,1,0.0,1,17376.0
57.0,1,1,7.0,2,1,3,4.0,0,5.0,0,4.0,0,5,1,2.0,1,20744.0
49.0,1,1,7.0,2,2,4,5.0,3,3.0,3,2.0,1,5,0,1.0,3,24059.0
39.0,1,3,16.0,3,2,4,5.0,0,4.0,1,2.0,0,4,0,3.0,1,21577.0
32.0,0,1,36.0,3,2,4,5.0,0,4.0,3,2.0,0,3,0,3.0,1,22157.0
34.0,0,3,25.0,3,2,3,2.0,1,3.0,2,1.0,1,2,1,2.0,2,20304.0
52.0,0,1,31.0,3,1,2,4.0,4,3.0,0,4.0,0,5,0,1.0,0,28826.0
42.0,1,3,20.0,3,1,3,4.0,1,3.0,2,1.0,0,3,1,0.0,2,21244.0
31.0,1,1,9.0,2,0,3,6.0,1,3.0,3,4.0,0,2,0,2.0,2,24769.0
20.0,1,3,28.0,2,2,3,5.0,0,4.0,2,3.0,1,2,0,2.0,1,20799.0
32.0,0,1,22.0,3,2,4,4.0,0,3.0,0,3.0,0,4,1,3.0,1,21288.0
31.0,0,1,30.0,2,2,4,6.0,0,3.0,1,3.0,0,3,1,3.0,1,21291.0
38.0,1,1,24.0,3,2,2,5.0,1,3.0,1,4.0,1,5,0,1.0,2,20811.0
34.0,1,1,11.0,3,0,2,4.0,3,5.0,3,3.0,0,1,1,1.0,3,26631.0
31.0,1,3,13.0,2,2,2,4.0,3,3.0,1,1.0,0,3,1,0.0,3,26557.0
29.0,1,1,29.0,2,2,2,1.0,0,3.0,0,2.0,0,2,1,1.0,1,17700.0
18.0,0,1,11.0,2,2,3,3.0,0,3.0,2,2.0,0,1,0,1.0,1,16051.0
38.0,0,1,8.0,2,2,2,3.0,0,3.0,0,2.0,1,5,1,1.0,1,16702.0
48.0,1,3,9.0,3,1,3,4.0,1,3.0,1,2.0,1,1,1,2.0,2,23215.0
41.0,0,1,28.0,2,1,3,3.0,1,3.0,1,4.0,1,5,0,0.0,2,20467.0
32.0,0,3,9.0,2,2,3,4.0,1,5.0,3,2.0,0,1,0,1.0,2,24010.0
47.0,1,1,20.0,2,2,3,4.0,1,4.0,3,7.0,0,4,1,1.0,2,24240.0
23.0,1,1,18.0,3,1,3,4.0,0,4.0,0,3.0,0,2,1,1.0,1,20922.0
28.0,1,1,12.0,2,1,3,4.0,0,4.0,2,3.0,1,3,0,2.0,1,21156.0
31.0,0,3,26.0,3,1,2,3.0,1,3.0,0,2.0,0,2,1,0.0,2,21932.0
38.0,0,1,8.0,3,1,2,4.0,0,4.0,2,2.0,0,1,1,0.0,1,17440.0
47.0,1,1,8.0,3,1,2,3.0,4,3.0,0,4.0,0,5,1,0.0,0,32126.0
38.0,0,3,28.0,3,1,3,4.0,0,3.0,0,7.0,0,2,1,2.0,1,21651.0
55.0,1,1,6.0,3,2,2,3.0,2,5.0,2,1.0,1,1,1,1.0,4,32126.0
50.0,1,1,16.0,1,2,3,4.0,3,3.0,3,7.0,0,5,0,2.0,3,25496.0
40.0,0,1,14.0,3,2,2,4.0,3,4.0,1,3.0,0,1,1,1.0,3,28757.0
45.0,1,1,26.0,3,2,3,5.0,3,5.0,1,3.0,1,3,0,0.0,3,25851.0
28.0,0,1,10.0,3,2,4,5.0,0,3.0,1,3.0,1,1,0,3.0,1,21244.0
36.0,1,1,13.0,2,2,3,3.0,0,4.0,2,3.0,0,1,0,2.0,1,17013.0
30.0,1,3,13.0,3,2,2,3.0,0,4.0,2,1.0,0,1,0,0.0,1,17983.0
43.0,0,1,6.0,2,1,2,3.0,1,3.0,1,5.0,0,1,1,1.0,2,20562.0
41.0,0,1,15.0,3,2,3,5.0,3,4.0,1,4.0,0,1,1,2.0,3,32126.0
32.0,1,3,8.0,3,2,2,4.0,1,4.0,3,1.0,1,1,1,0.0,2,24907.0
37.0,1,3,12.0,3,2,3,3.0,1,3.0,0,5.0,0,3,0,0.0,2,21502.0
50.0,1,1,6.0,3,2,3,3.0,4,3.0,1,1.0,0,5,0,2.0,0,32126.0
30.0,1,1,7.0,1,2,3,4.0,0,3.0,2,2.0,0,1,0,1.0,1,20736.0
38.0,1,1,7.0,2,1,3,4.0,0,3.0,2,3.0,0,1,1,1.0,1,20793.0
20.0,1,3,29.0,3,2,3,4.0,0,3.0,2,3.0,1,2,0,2.0,1,20353.0
38.0,1,1,17.0,2,2,4,2.0,0,3.0,3,5.0,0,4,1,3.0,1,23358.0
33.0,0,1,12.0,2,2,1,3.0,1,3.0,1,4.0,0,5,1,0.0,2,22725.0
32.0,0,1,36.0,3,2,4,5.0,0,4.0,3,2.0,0,3,1,3.0,1,22157.0
34.0,0,1,7.0,2,1,4,4.0,3,3.0,2,3.0,1,1,1,1.0,3,32126.0
28.0,1,1,25.0,3,2,3,4.0,0,5.0,1,2.0,0,3,1,1.0,1,18196.0
28.0,1,1,9.0,3,2,3,4.0,0,4.0,0,2.0,0,5,1,1.0,1,22146.0
34.0,1,1,11.0,3,1,3,5.0,0,4.0,1,7.0,0,4,0,2.0,1,21300.0
22.0,1,1,14.0,3,1,3,3.0,0,5.0,1,2.0,1,3,0,1.0,1,17398.0
32.0,1,1,9.0,2,0,2,3.0,3,3.0,3,4.0,0,2,1,1.0,3,26159.0
42.0,1,1,16.0,2,2,4,4.0,0,5.0,0,4.0,0,2,0,3.0,1,20916.0
39.0,0,1,8.0,1,0,3,3.0,3,3.0,3,1.0,0,1,1,2.0,3,25938.0
44.0,0,1,28.0,3,2,4,4.0,0,3.0,1,2.0,0,4,1,3.0,1,20936.0
32.0,1,3,14.0,1,1,3,4.0,1,4.0,0,2.0,1,2,1,0.0,2,20228.0
53.0,1,3,30.0,2,2,3,3.0,3,5.0,3,7.0,1,3,1,2.0,3,25448.0
31.0,1,3,8.0,2,2,3,3.0,1,3.0,3,5.0,1,5,1,1.0,2,21582.0
35.0,1,3,20.0,3,2,3,4.0,3,3.0,1,3.0,0,1,1,2.0,3,27306.0
60.0,0,3,7.0,2,0,3,5.0,1,3.0,3,2.0,0,5,1,2.0,2,24151.0
28.0,0,3,10.0,3,1,4,2.0,1,3.0,1,3.0,1,1,1,1.0,2,23325.0
52.0,1,1,10.0,3,1,4,4.0,4,4.0,2,5.0,0,5,1,2.0,0,32126.0
36.0,1,2,19.0,2,2,2,3.0,0,4.0,0,5.0,0,3,1,0.0,1,17143.0
36.0,1,1,8.0,3,2,3,3.0,0,3.0,2,5.0,0,5,1,0.0,1,17519.0
35.0,1,1,16.0,2,2,3,4.0,3,3.0,1,2.0,0,5,1,2.0,3,27178.0
47.0,1,3,16.0,3,2,4,5.0,3,3.0,3,3.0,0,5,0,2.0,3,28297.0
25.0,0,1,11.0,2,2,3,5.0,0,3.0,1,2.0,0,3,0,2.0,1,21840.0
21.0,1,1,9.0,3,2,3,4.0,0,3.0,2,2.0,0,5,1,2.0,1,18230.0
20.0,1,1,16.0,2,2,3,4.0,0,5.0,2,3.0,0,3,0,2.0,1,21230.0
49.0,1,1,6.0,1,1,2,4.0,4,3.0,2,1.0,1,3,0,0.0,0,28964.0
38.0,1,1,8.0,3,1,2,4.0,3,3.0,1,4.0,1,5,1,1.0,3,22756.0
28.0,1,3,15.0,2,2,3,3.0,1,3.0,2,2.0,0,3,1,0.0,2,20253.0
53.0,1,1,11.0,2,1,2,3.0,2,3.0,1,5.0,0,5,0,1.0,4,32126.0
32.0,0,3,33.0,3,2,4,4.0,1,3.0,1,3.0,1,3,0,2.0,2,24295.0
40.0,1,1,10.0,3,1,2,3.0,2,3.0,0,2.0,0,5,0,1.0,4,32126.0
35.0,1,1,15.0,2,2,3,4.0,1,4.0,3,1.0,0,2,1,2.0,2,21540.0
35.0,1,1,12.0,3,2,3,5.0,1,3.0,1,3.0,0,4,1,2.0,2,22664.0
32.0,1,3,14.0,3,2,4,4.0,1,3.0,1,6.0,0,1,0,1.0,2,26225.0
46.0,1,3,15.0,3,2,3,4.0,3,3.0,3,2.0,0,5,0,1.0,3,24619.0
31.0,1,3,13.0,3,2,3,3.0,1,3.0,1,5.0,0,2,0,0.0,2,22547.0
30.0,1,1,15.0,2,1,3,6.0,1,5.0,1,5.0,0,1,0,1.0,2,28393.0
35.0,1,1,24.0,2,2,2,1.0,1,5.0,1,2.0,0,3,0,1.0,2,20208.0
43.0,1,1,13.0,2,1,2,3.0,3,5.0,0,1.0,0,5,1,0.0,3,24985.0
40.0,0,1,9.0,2,1,3,5.0,0,5.0,3,4.0,1,3,0,1.0,1,22324.0
45.0,1,1,8.0,2,1,2,4.0,1,3.0,1,2.0,0,4,1,1.0,2,20770.0
38.0,0,3,16.0,3,2,4,4.0,3,4.0,1,3.0,0,1,1,3.0,3,27512.0
46.0,1,1,19.0,2,2,2,3.0,1,4.0,2,7.0,0,4,1,0.0,2,20562.0
41.0,0,1,33.0,3,1,4,5.0,1,3.0,1,5.0,1,1,0,2.0,2,23100.0
35.0,1,1,22.0,2,0,3,4.0,3,4.0,3,2.0,0,1,1,2.0,3,23606.0
29.0,1,1,26.0,3,2,4,5.0,0,5.0,0,3.0,0,3,1,3.0,1,21874.0
34.0,0,1,6.0,3,2,3,4.0,1,5.0,2,1.0,0,2,1,2.0,2,20343.0
46.0,1,3,16.0,3,2,4,4.0,3,5.0,1,6.0,1,1,0,1.0,3,29439.0
19.0,1,1,8.0,2,2,2,4.0,0,3.0,2,2.0,0,5,0,0.0,1,16102.0
27.0,1,1,30.0,2,1,3,4.0,0,3.0,1,3.0,0,3,0,1.0,1,21564.0
36.0,1,1,23.0,3,2,3,2.0,0,4.0,1,2.0,0,4,1,2.0,1,21104.0
39.0,1,1,7.0,1,1,4,4.0,3,5.0,0,3.0,0,4,1,3.0,3,32126.0
45.0,1,1,11.0,3,2,3,4.0,1,4.0,3,2.0,0,2,1,1.0,2,24611.0
45.0,1,3,7.0,2,2,3,4.0,1,5.0,1,2.0,0,4,1,2.0,2,32126.0
36.0,1,2,14.0,2,2,3,4.0,0,5.0,1,1.0,0,1,0,1.0,1,17342.0
41.0,1,1,13.0,2,1,4,4.0,4,3.0,2,2.0,0,5,1,1.0,0,31915.0
28.0,0,3,15.0,3,2,3,4.0,1,3.0,1,2.0,0,3,1,2.0,2,23020.0
43.0,1,1,13.0,2,1,2,3.0,3,5.0,1,1.0,0,5,1,0.0,3,24985.0
20.0,0,1,12.0,2,1,3,4.0,0,3.0,2,2.0,1,2,1,1.0,1,17926.0
43.0,0,1,27.0,3,2,3,3.0,0,3.0,0,1.0,0,4,0,2.0,1,17258.0
29.0,1,1,24.0,3,2,4,4.0,1,5.0,1,3.0,0,1,0,2.0,2,23236.0
27.0,1,3,11.0,3,2,3,5.0,1,3.0,3,3.0,1,2,1,2.0,2,24506.0
39.0,1,1,15.0,3,2,2,3.0,1,5.0,1,2.0,0,4,1,0.0,2,20151.0
46.0,1,1,17.0,2,2,4,4.0,0,3.0,0,5.0,0,5,1,1.0,1,21332.0
36.0,1,1,21.0,2,2,3,5.0,0,4.0,1,3.0,1,5,1,2.0,1,22421.0
32.0,1,1,14.0,3,1,3,1.0,1,3.0,0,6.0,0,3,1,2.0,2,20175.0
29.0,1,1,14.0,3,2,3,4.0,1,3.0,1,2.0,1,3,1,1.0,2,20056.0
40.0,1,1,8.0,3,1,3,3.0,0,3.0,1,3.0,0,1,1,1.0,1,17001.0
32.0,1,3,12.0,1,2,3,4.0,1,3.0,1,3.0,0,5,0,2.0,2,27024.0
40.0,1,1,6.0,2,1,2,3.0,1,3.0,1,5.0,0,3,0,1.0,2,21513.0
36.0,1,3,9.0,3,1,4,4.0,0,3.0,1,3.0,0,1,1,3.0,1,20692.0
27.0,1,1,20.0,2,2,2,3.0,0,5.0,1,2.0,1,4,1,0.0,1,17235.0
29.0,1,1,31.0,2,2,3,5.0,0,3.0,2,7.0,1,2,0,1.0,1,20706.0
21.0,1,3,28.0,3,2,3,2.0,0,3.0,3,3.0,0,3,0,1.0,1,21356.0
31.0,1,1,6.0,3,2,2,3.0,0,4.0,2,2.0,0,3,1,0.0,1,17501.0
47.0,1,1,7.0,3,2,4,4.0,3,5.0,1,2.0,0,2,0,1.0,3,28074.0
18.0,1,1,9.0,2,2,2,3.0,0,3.0,2,2.0,0,4,0,0.0,1,16420.0
34.0,1,1,32.0,2,2,3,5.0,1,4.0,3,3.0,0,1,0,2.0,2,22998.0
23.0,0,1,10.0,2,2,3,5.0,0,3.0,0,2.0,1,3,0,1.0,1,21531.0
26.0,1,3,17.0,2,2,3,4.0,1,3.0,3,2.0,0,1,1,1.0,2,23628.0
61.0,0,3,35.0,3,1,4,5.0,3,5.0,0,6.0,0,2,1,1.0,3,28944.0
30.0,1,1,7.0,2,2,3,4.0,1,5.0,1,2.0,0,3,1,1.0,2,24051.0
34.0,0,1,21.0,3,2,3,3.0,4,5.0,1,1.0,0,4,1,2.0,0,32007.0
34.0,1,1,17.0,3,2,3,6.0,0,3.0,1,2.0,0,5,0,1.0,1,22086.0
25.0,1,3,7.0,1,1,4,4.0,0,4.0,3,3.0,1,4,0,1.0,1,21880.0
38.0,1,1,17.0,3,1,4,4.0,0,5.0,0,7.0,0,2,1,2.0,1,22130.0
56.0,0,1,15.0,3,1,3,3.0,0,3.0,0,3.0,0,2,0,0.0,1,17942.0
23.0,1,1,15.0,3,2,2,3.0,0,5.0,0,2.0,0,3,0,1.0,1,17500.0
32.0,1,1,11.0,2,2,3,2.0,0,4.0,1,1.0,1,2,1,0.0,1,18298.0
37.0,1,1,10.0,2,2,4,2.0,1,5.0,1,7.0,0,1,1,3.0,2,25520.0
49.0,0,1,7.0,3,2,3,2.0,4,3.0,2,4.0,0,2,0,1.0,0,32126.0
34.0,0,1,14.0,2,2,3,4.0,1,3.0,1,3.0,0,5,1,2.0,2,24646.0
26.0,1,3,6.0,2,2,2,3.0,1,3.0,1,2.0,0,5,0,1.0,2,20296.0
28.0,1,1,12.0,1,2,3,5.0,3,3.0,1,3.0,1,3,0,1.0,3,31486.0
33.0,1,3,17.0,3,2,3,4.0,1,3.0,3,3.0,0,4,1,2.0,2,24074.0
34.0,1,1,22.0,3,2,3,4.0,3,3.0,1,2.0,1,5,1,1.0,3,32126.0
51.0,0,3,7.0,2,2,3,4.0,1,3.0,3,5.0,1,1,1,2.0,2,23406.0
38.0,0,3,8.0,2,2,2,4.0,1,3.0,1,4.0,0,5,1,1.0,2,20249.0
34.0,1,2,15.0,1,1,2,3.0,0,3.0,0,2.0,0,1,1,0.0,1,17742.0
27.0,1,3,7.0,2,2,3,4.0,1,3.0,0,3.0,0,5,1,1.0,2,23974.0
42.0,1,1,15.0,2,2,3,4.0,2,3.0,2,1.0,0,1,1,1.0,4,32126.0
38.0,0,1,35.0,2,1,2,3.0,1,3.0,2,2.0,0,3,1,0.0,2,17406.0
39.0,1,3,7.0,2,0,3,5.0,1,3.0,3,6.0,0,1,0,2.0,2,27364.0
47.0,1,1,11.0,2,2,2,3.0,2,3.0,0,5.0,0,2,0,1.0,4,32126.0
31.0,1,1,12.0,1,1,3,4.0,0,5.0,1,7.0,0,5,0,2.0,1,21882.0
37.0,1,1,19.0,2,1,4,4.0,1,3.0,1,2.0,1,1,0,3.0,2,23341.0
44.0,1,1,21.0,3,1,3,3.0,3,3.0,0,2.0,0,3,0,1.0,3,22978.0
60.0,1,1,10.0,3,1,3,2.0,0,5.0,1,6.0,1,1,0,2.0,1,21348.0
44.0,1,2,9.0,2,2,4,4.0,0,3.0,3,2.0,0,1,0,1.0,1,22217.0
22.0,0,3,7.0,1,1,4,5.0,0,4.0,2,3.0,1,5,1,3.0,1,20852.0
33.0,1,1,27.0,3,2,3,1.0,0,4.0,1,2.0,0,1,1,1.0,1,17028.0
28.0,1,1,9.0,3,1,3,3.0,3,4.0,1,1.0,0,4,0,0.0,3,22655.0
35.0,0,3,17.0,2,2,3,4.0,1,3.0,1,3.0,1,1,1,2.0,2,22679.0
24.0,1,1,17.0,3,2,4,2.0,0,3.0,3,3.0,0,1,0,2.0,1,22183.0
35.0,1,1,10.0,2,2,3,3.0,0,3.0,1,2.0,0,4,0,0.0,1,16951.0
39.0,0,1,8.0,1,0,3,3.0,3,3.0,3,1.0,0,2,1,1.0,3,25938.0
32.0,1,1,12.0,2,2,2,3.0,0,3.0,2,4.0,0,1,0,1.0,1,18038.0
40.0,1,3,32.0,3,2,3,3.0,1,5.0,1,2.0,0,1,1,2.0,2,23396.0
44.0,0,3,7.0,1,2,3,3.0,0,3.0,1,4.0,0,3,1,1.0,1,22978.0
34.0,0,1,15.0,2,2,3,3.0,1,5.0,1,5.0,0,3,0,1.0,2,20346.0
50.0,1,1,8.0,3,2,3,3.0,4,3.0,1,6.0,0,1,0,1.0,0,32126.0
53.0,0,3,8.0,3,1,2,4.0,3,4.0,1,3.0,0,1,1,0.0,3,22525.0
38.0,1,1,6.0,2,1,2,1.0,1,3.0,3,1.0,0,1,0,0.0,2,22625.0
30.0,1,1,28.0,2,1,2,3.0,0,3.0,0,5.0,1,2,0,1.0,1,17132.0
36.0,1,1,7.0,1,1,3,5.0,3,5.0,1,3.0,1,1,1,0.0,3,25252.0
22.0,0,3,16.0,3,2,3,4.0,0,3.0,3,3.0,0,4,0,1.0,1,21288.0
50.0,1,1,7.0,1,1,3,5.0,4,3.0,2,2.0,1,3,0,1.0,0,32126.0
33.0,1,1,6.0,2,2,3,4.0,0,5.0,2,4.0,1,4,0,0.0,1,17799.0
46.0,0,1,13.0,3,1,1,3.0,1,3.0,1,3.0,0,5,1,0.0,2,20258.0
34.0,1,1,9.0,3,2,4,4.0,0,3.0,2,6.0,0,3,1,3.0,1,21174.0
38.0,0,1,9.0,2,2,2,3.0,0,3.0,1,4.0,0,3,1,0.0,1,17821.0
35.0,1,1,12.0,2,2,2,5.0,1,3.0,3,2.0,0,5,1,0.0,2,21646.0
35.0,1,1,15.0,2,1,3,4.0,1,5.0,1,5.0,0,5,1,2.0,2,23799.0
35.0,1,1,36.0,3,2,3,4.0,1,3.0,0,6.0,0,3,0,1.0,2,24107.0
35.0,1,1,29.0,2,2,2,4.0,1,3.0,1,4.0,1,4,1,0.0,2,20916.0
32.0,1,1,18.0,2,2,3,4.0,0,3.0,1,5.0,1,3,0,1.0,1,21034.0
25.0,1,3,14.0,2,1,2,3.0,1,3.0,1,1.0,1,1,1,1.0,2,19907.0
35.0,1,3,10.0,2,2,3,6.0,1,5.0,3,5.0,0,5,1,2.0,2,23437.0
22.0,1,1,25.0,3,2,3,3.0,0,3.0,0,2.0,0,2,0,1.0,1,17323.0
37.0,1,1,9.0,2,1,4,4.0,0,3.0,0,6.0,0,5,1,1.0,1,21221.0
41.0,1,3,32.0,3,2,3,5.0,3,4.0,3,4.0,1,5,0,2.0,3,27772.0
25.0,1,1,24.0,3,1,3,5.0,1,3.0,1,3.0,0,3,1,2.0,2,23055.0
60.0,1,1,9.0,2,1,4,5.0,4,3.0,2,5.0,1,5,1,1.0,0,32126.0
36.0,1,3,10.0,2,2,4,4.0,3,3.0,1,7.0,0,5,0,2.0,3,26501.0
39.0,0,1,15.0,2,2,2,3.0,2,3.0,2,3.0,0,4,0,1.0,4,32126.0
55.0,0,1,27.0,2,0,3,4.0,1,3.0,3,5.0,0,4,0,2.0,2,23547.0
28.0,0,1,6.0,3,2,2,4.0,0,4.0,1,2.0,0,4,0,0.0,1,17596.0
27.0,1,1,22.0,1,1,2,3.0,0,4.0,1,1.0,0,1,1,0.0,1,17811.0
44.0,1,3,15.0,2,2,3,4.0,0,5.0,1,4.0,0,1,1,2.0,1,32126.0
31.0,1,2,16.0,2,2,3,4.0,1,3.0,0,2.0,1,3,1,2.0,2,25025.0
29.0,1,1,9.0,3,2,3,4.0,3,3.0,1,2.0,0,1,0,2.0,3,26935.0
27.0,1,1,31.0,1,2,4,6.0,0,3.0,2,3.0,1,3,0,2.0,1,21018.0
43.0,1,1,9.0,3,1,3,5.0,0,5.0,1,2.0,1,4,1,2.0,1,21271.0
36.0,1,1,16.0,3,2,3,4.0,1,3.0,3,3.0,0,4,0,2.0,2,23776.0
35.0,1,1,15.0,3,0,4,4.0,1,3.0,3,5.0,0,4,1,2.0,2,24820.0
36.0,1,1,9.0,2,1,2,3.0,0,3.0,1,6.0,0,2,1,0.0,1,17835.0
36.0,1,2,19.0,2,2,2,3.0,0,4.0,1,5.0,0,3,1,1.0,1,17143.0
34.0,0,3,9.0,3,0,4,4.0,1,4.0,3,2.0,0,1,0,1.0,2,23825.0
36.0,0,1,8.0,3,2,4,4.0,0,4.0,1,3.0,1,3,1,1.0,1,22927.0
39.0,1,3,10.0,2,2,4,4.0,3,3.0,1,2.0,0,2,1,2.0,3,29287.0
32.0,1,1,12.0,1,2,3,4.0,0,3.0,0,2.0,1,4,0,2.0,1,23499.0
25.0,1,1,31.0,3,2,3,4.0,0,4.0,3,2.0,0,5,0,2.0,1,22275.0
31.0,1,1,9.0,3,2,3,5.0,0,3.0,3,2.0,0,4,0,1.0,1,21398.0
18.0,0,1,6.0,2,1,3,3.0,0,3.0,2,2.0,0,5,1,1.0,1,16611.0
28.0,1,1,10.0,3,2,3,5.0,0,3.0,2,2.0,0,1,1,2.0,1,20723.0
31.0,1,1,13.0,3,1,2,3.0,3,3.0,3,2.0,1,4,1,1.0,3,22143.0
23.0,1,1,7.0,2,2,3,5.0,1,3.0,1,7.0,0,1,1,2.0,2,23453.0
52.0,1,2,12.0,2,2,3,4.0,4,4.0,1,3.0,1,3,1,2.0,0,32126.0
32.0,0,3,11.0,2,2,2,3.0,1,4.0,0,2.0,0,3,1,1.0,2,21524.0
27.0,0,1,30.0,2,2,3,4.0,0,3.0,2,2.0,1,3,1,1.0,1,17534.0
34.0,1,3,16.0,2,1,2,3.0,0,3.0,1,2.0,1,1,0,1.0,1,17220.0
46.0,1,3,6.0,3,1,3,3.0,3,5.0,1,2.0,0,1,1,2.0,3,25453.0
32.0,1,3,20.0,3,2,4,5.0,1,5.0,1,7.0,1,1,1,1.0,2,20980.0
35.0,1,3,9.0,2,2,3,3.0,3,3.0,1,7.0,0,5,0,1.0,3,22823.0
53.0,1,1,12.0,2,2,2,3.0,1,3.0,2,3.0,0,5,1,0.0,2,17450.0
46.0,1,3,8.0,3,1,2,3.0,2,5.0,2,4.0,0,2,0,1.0,4,32126.0
38.0,1,3,15.0,3,2,3,4.0,0,4.0,0,1.0,0,4,0,0.0,1,17899.0
41.0,0,1,11.0,2,2,3,4.0,0,5.0,1,7.0,0,3,1,0.0,1,17107.0
19.0,0,1,16.0,3,1,3,4.0,0,4.0,2,2.0,1,5,0,2.0,1,16859.0
29.0,1,1,7.0,1,2,3,4.0,0,5.0,2,4.0,0,4,0,1.0,1,20758.0
39.0,0,1,13.0,2,2,4,5.0,1,3.0,1,4.0,0,4,1,2.0,2,23999.0
27.0,0,1,11.0,2,1,2,3.0,0,3.0,2,1.0,1,1,1,1.0,1,17379.0
36.0,1,1,22.0,2,1,2,1.0,0,5.0,2,2.0,0,1,1,0.0,1,17743.0
32.0,0,3,11.0,2,2,2,3.0,1,4.0,1,2.0,0,3,1,1.0,2,21524.0
46.0,0,1,7.0,3,2,3,4.0,1,3.0,3,6.0,0,1,1,2.0,2,24077.0
43.0,0,1,6.0,2,1,2,3.0,1,3.0,0,5.0,0,2,1,1.0,2,20562.0
55.0,1,1,14.0,3,1,2,3.0,4,3.0,1,3.0,1,3,0,1.0,0,29756.0
42.0,1,1,26.0,2,2,3,4.0,1,5.0,1,4.0,0,2,1,1.0,2,21750.0
41.0,1,1,7.0,2,2,3,4.0,0,4.0,0,5.0,0,1,1,2.0,1,21065.0
46.0,1,1,27.0,3,1,3,3.0,1,4.0,1,5.0,0,3,1,2.0,2,23926.0
53.0,1,1,18.0,2,1,3,4.0,1,3.0,1,2.0,0,1,1,1.0,2,21827.0
35.0,1,1,6.0,3,2,1,4.0,0,3.0,2,2.0,0,4,1,0.0,1,17859.0
30.0,1,1,8.0,3,1,2,4.0,1,3.0,3,6.0,1,1,1,1.0,2,21877.0
38.0,1,1,35.0,1,2,2,3.0,1,3.0,1,4.0,0,1,0,0.0,2,21261.0
27.0,1,1,10.0,3,2,3,2.0,0,3.0,0,3.0,0,5,1,2.0,1,23098.0
30.0,0,3,9.0,2,2,3,4.0,1,3.0,3,3.0,0,2,0,1.0,2,23232.0
30.0,1,1,6.0,2,2,2,4.0,1,3.0,1,2.0,1,1,1,1.0,2,20126.0
40.0,1,3,16.0,3,2,3,4.0,3,4.0,1,3.0,0,4,0,0.0,3,24705.0
46.0,1,3,8.0,3,1,2,3.0,2,5.0,2,4.0,0,1,1,1.0,4,32126.0
27.0,1,1,10.0,2,1,3,4.0,0,3.0,1,3.0,0,3,1,2.0,1,20739.0
37.0,1,3,9.0,2,2,4,4.0,0,3.0,3,5.0,1,3,0,1.0,1,21322.0
28.0,1,1,35.0,2,2,3,5.0,1,4.0,0,2.0,0,1,1,2.0,2,21549.0
40.0,1,3,11.0,2,1,3,5.0,1,3.0,0,6.0,0,5,1,1.0,2,24580.0
33.0,1,3,22.0,3,1,3,3.0,1,5.0,2,6.0,0,3,1,0.0,2,20324.0
26.0,1,1,27.0,3,2,2,3.0,0,3.0,1,2.0,0,5,1,0.0,1,17377.0
45.0,0,3,15.0,2,1,3,4.0,1,3.0,1,2.0,0,3,1,2.0,2,20593.0
51.0,1,1,8.0,3,2,2,5.0,1,4.0,1,6.0,0,2,0,0.0,2,20482.0
43.0,0,1,15.0,3,2,3,3.0,1,3.0,1,4.0,1,3,1,2.0,2,20679.0
35.0,0,1,10.0,2,2,3,4.0,1,3.0,3,2.0,0,2,1,1.0,2,26434.0
21.0,0,1,13.0,2,1,4,5.0,0,3.0,3,3.0,1,2,1,2.0,1,21604.0
33.0,0,3,14.0,2,1,2,4.0,0,3.0,2,1.0,0,2,1,1.0,1,17342.0
32.0,0,1,19.0,2,1,3,4.0,0,4.0,0,2.0,0,5,0,0.0,1,17743.0
59.0,1,1,30.0,2,2,3,4.0,0,3.0,1,3.0,0,3,1,2.0,1,21050.0
34.0,0,1,7.0,2,1,4,4.0,3,3.0,2,3.0,1,2,1,1.0,3,32126.0
57.0,1,1,21.0,2,1,4,4.0,0,4.0,0,2.0,1,5,1,2.0,1,23641.0
31.0,1,1,6.0,3,2,2,3.0,0,4.0,2,2.0,0,3,0,0.0,1,17501.0
47.0,1,2,12.0,3,2,4,4.0,1,4.0,1,2.0,1,5,0,2.0,2,23699.0
35.0,0,1,17.0,3,2,3,4.0,3,5.0,1,3.0,1,5,1,2.0,3,24884.0
38.0,0,1,32.0,3,1,4,4.0,1,3.0,0,5.0,1,3,1,2.0,2,23127.0
51.0,1,3,10.0,3,2,3,5.0,0,3.0,1,3.0,1,4,1,2.0,1,21361.0
40.0,1,1,7.0,3,2,3,3.0,3,3.0,1,2.0,0,3,1,1.0,3,28291.0
47.0,1,1,25.0,3,1,3,4.0,1,3.0,1,4.0,0,5,0,1.0,2,23488.0
38.0,0,1,29.0,2,2,2,4.0,3,3.0,3,1.0,0,3,1,0.0,3,24526.0
28.0,1,1,6.0,1,2,2,3.0,0,5.0,2,3.0,0,4,0,0.0,1,17080.0
42.0,1,3,16.0,2,2,4,4.0,3,3.0,1,5.0,1,1,0,2.0,3,26867.0
38.0,0,1,8.0,3,1,3,4.0,0,4.0,1,5.0,0,3,0,0.0,1,17468.0
28.0,1,3,9.0,3,1,4,6.0,2,4.0,2,4.0,1,5,1,2.0,4,21195.0
